Date_Time,Days,hour,Relative Humidity in %,Temperature,Radiation value in MJ/m^2,Wind Direction,Wind speed in kmph,Demand,Kerala Holidays
1/16/2017 17:00,16,18,,7.847,0.74,,,398.7514286,FALSE
1/16/2017 18:00,16,19,82,7.853,0.13,0,0,403.7557143,FALSE
1/16/2017 19:00,16,20,,7.853,0,,,493.0028571,FALSE
1/16/2017 20:00,16,21,,7.847,0,,,475.1814286,FALSE
1/16/2017 21:00,16,22,84,7.536,0,0,0,477.75,FALSE
1/16/2017 22:00,16,23,,7.157,0,,,455.7828571,FALSE
1/16/2017 23:00,16,24,,6.906,0,,,394.4671429,FALSE
1/17/2017 0:00,17,1,83,6.611,0,11,6,344.9971429,FALSE
1/17/2017 1:00,17,2,,6.319,0,,,324.8228571,FALSE
1/17/2017 2:00,17,3,,6.026,0,,,317.4742857,FALSE
1/17/2017 3:00,17,4,75,5.709,0,14,4,311.1028571,FALSE
1/17/2017 4:00,17,5,,5.31,0,,,306.1585714,FALSE
1/17/2017 5:00,17,6,,4.874,0,,,313.1928571,FALSE
1/17/2017 6:00,17,7,53,4.791,0,29,4,357.9185714,FALSE
1/17/2017 7:00,17,8,,5.358,0.12,,,390.0728571,FALSE
1/17/2017 8:00,17,9,,5.899,0.58,,,381.5385714,FALSE
1/17/2017 9:00,17,10,51,6.349,1.5,25,4,364.6185714,FALSE
1/17/2017 10:00,17,11,,6.712,2.21,,,360.8242857,FALSE
1/17/2017 11:00,17,12,,6.872,2.61,,,370.6228571,FALSE
1/17/2017 12:00,17,13,60,6.832,3.03,27,4,372.44,FALSE
1/17/2017 13:00,17,14,,6.538,3.08,,,371.6871429,FALSE
1/17/2017 14:00,17,15,,5.815,2.8,,,373.9285714,FALSE
1/17/2017 15:00,17,16,77,4.661,2.3,0,0,385.0614286,FALSE
1/17/2017 16:00,17,17,,3.773,1.55,,,389.0971429,FALSE
1/17/2017 17:00,17,18,,3.088,0.72,,,399.6371429,FALSE
1/17/2017 18:00,17,19,82,2.52,0.12,0,0,402.3757143,FALSE
1/17/2017 19:00,17,20,,2.068,0,,,493.26,FALSE
1/17/2017 20:00,17,21,,1.579,0,,,489.0728571,FALSE
1/17/2017 21:00,17,22,87,1.072,0,0,0,474.5185714,FALSE
1/17/2017 22:00,17,23,,0.626,0,,,449.5114286,FALSE
1/17/2017 23:00,17,24,,0.188,0,,,390.7342857,FALSE
1/18/2017 0:00,18,1,83,-0.334,0,0,0,346.2585714,FALSE
1/18/2017 1:00,18,2,,-0.835,0,,,324.9114286,FALSE
1/18/2017 2:00,18,3,,-1.235,0,,,317.8814286,FALSE
1/18/2017 3:00,18,4,68,-1.605,0,0,0,309.9428571,FALSE
1/18/2017 4:00,18,5,,-1.933,0,,,304.9485714,FALSE
1/18/2017 5:00,18,6,,-2.217,0,,,314.1428571,FALSE
1/18/2017 6:00,18,7,53,-1.719,0,0,0,359.81,FALSE
1/18/2017 7:00,18,8,,0.65,0.16,,,386.8057143,FALSE
1/18/2017 8:00,18,9,,3.197,0.85,,,366.2357143,FALSE
1/18/2017 9:00,18,10,51,4.95,1.73,25,4,347.8242857,FALSE
1/18/2017 10:00,18,11,,6.129,2.53,,,344.4242857,FALSE
1/18/2017 11:00,18,12,,6.744,3.09,,,342.3485714,FALSE
1/18/2017 12:00,18,13,60,6.957,3.35,0,0,364.1871429,FALSE
1/18/2017 13:00,18,14,,6.681,3.25,,,362.3385714,FALSE
1/18/2017 14:00,18,15,,5.136,2.95,,,367.6357143,FALSE
1/18/2017 15:00,18,16,66,2.763,2.42,0,0,380.2742857,FALSE
1/18/2017 16:00,18,17,,1.33,1.65,,,379.5914286,FALSE
1/18/2017 17:00,18,18,,0.622,0.79,,,389.8142857,FALSE
1/18/2017 18:00,18,19,82,0.311,0.13,0,0,392.5028571,FALSE
1/18/2017 19:00,18,20,,0.164,0,,,482.3885714,FALSE
1/18/2017 20:00,18,21,,0.122,0,,,475.97,FALSE
1/18/2017 21:00,18,22,87,0.147,0,0,0,461.7785714,FALSE
1/18/2017 22:00,18,23,,0.158,0,,,435.9171429,FALSE
1/18/2017 23:00,18,24,,0.177,0,,,374.3557143,FALSE
1/19/2017 0:00,19,1,83,0.205,0,0,0,332.0457143,FALSE
1/19/2017 1:00,19,2,,0.266,0,,,314.8028571,FALSE
1/19/2017 2:00,19,3,,0.325,0,,,304.4957143,FALSE
1/19/2017 3:00,19,4,68,0.524,0,0,0,300.1957143,FALSE
1/19/2017 4:00,19,5,,0.674,0,,,295.3871429,FALSE
1/19/2017 5:00,19,6,,0.651,0,,,304.7385714,FALSE
1/19/2017 6:00,19,7,54,1.222,0,0,0,349.67,FALSE
1/19/2017 7:00,19,8,,3.219,0.17,,,383.9171429,FALSE
1/19/2017 8:00,19,9,,5.558,0.88,,,372.7785714,FALSE
1/19/2017 9:00,19,10,45,7.159,1.7,29,6,353.9614286,FALSE
1/19/2017 10:00,19,11,,8.257,2.43,,,349.1614286,FALSE
1/19/2017 11:00,19,12,,8.79,2.95,,,351.2857143,FALSE
1/19/2017 12:00,19,13,53,8.941,3.23,27,4,352.5685714,FALSE
1/19/2017 13:00,19,14,,8.659,3.2,,,354.2957143,FALSE
1/19/2017 14:00,19,15,,7.456,2.96,,,357.5957143,FALSE
1/19/2017 15:00,19,16,64,5.798,2.42,0,0,371.5228571,FALSE
1/19/2017 16:00,19,17,,4.913,1.66,,,375.2114286,FALSE
1/19/2017 17:00,19,18,,4.45,0.81,,,382.5671429,FALSE
1/19/2017 18:00,19,19,68,4.167,0.14,0,0,387.9671429,FALSE
1/19/2017 19:00,19,20,,3.948,0,,,486.25,FALSE
1/19/2017 20:00,19,21,,3.906,0,,,475.6585714,FALSE
1/19/2017 21:00,19,22,87,4.075,0,0,0,463.0485714,FALSE
1/19/2017 22:00,19,23,,4.318,0,,,439.1885714,FALSE
1/19/2017 23:00,19,24,,4.535,0,,,375.1685714,FALSE
1/20/2017 0:00,20,1,81,4.666,0,0,0,333.4842857,FALSE
1/20/2017 1:00,20,2,,4.742,0,,,316.3714286,FALSE
1/20/2017 2:00,20,3,,4.805,0,,,308.51,FALSE
1/20/2017 3:00,20,4,64,4.86,0,9,4,302.7514286,FALSE
1/20/2017 4:00,20,5,,4.827,0,,,299.0642857,FALSE
1/20/2017 5:00,20,6,,4.802,0,,,307.08,FALSE
1/20/2017 6:00,20,7,45,5.338,0,27,4,352.0057143,FALSE
1/20/2017 7:00,20,8,,7.006,0.15,,,387.88,FALSE
1/20/2017 8:00,20,9,,8.581,0.84,,,383.46,FALSE
1/20/2017 9:00,20,10,50,9.632,1.68,29,8,363.6328571,FALSE
1/20/2017 10:00,20,11,,10.279,2.35,,,364.6742857,FALSE
1/20/2017 11:00,20,12,,10.63,2.57,,,367.2642857,FALSE
1/20/2017 12:00,20,13,64,10.775,3.14,29,6,376.8385714,FALSE
1/20/2017 13:00,20,14,,10.646,3.19,,,365.1528571,FALSE
1/20/2017 14:00,20,15,,9.664,2.87,,,370.7842857,FALSE
1/20/2017 15:00,20,16,65,8.037,2.34,34,4,386.0114286,FALSE
1/20/2017 16:00,20,17,,7.109,1.58,,,387.9457143,FALSE
1/20/2017 17:00,20,18,,6.684,0.76,,,393.4028571,FALSE
1/20/2017 18:00,20,19,73,6.521,0.13,0,0,390.1442857,FALSE
1/20/2017 19:00,20,20,,6.442,0,,,486.1185714,FALSE
1/20/2017 20:00,20,21,,6.312,0,,,482.1571429,FALSE
1/20/2017 21:00,20,22,75,6.167,0,9,6,468.8028571,FALSE
1/20/2017 22:00,20,23,,5.962,0,,,447.8985714,FALSE
1/20/2017 23:00,20,24,,5.724,0,,,387.9528571,FALSE
1/21/2017 0:00,21,1,82,5.517,0,9,4,347.9942857,FALSE
1/21/2017 1:00,21,2,,5.339,0,,,328.4942857,FALSE
1/21/2017 2:00,21,3,,5.188,0,,,319.9157143,FALSE
1/21/2017 3:00,21,4,70,5.06,0,0,0,314.6914286,FALSE
1/21/2017 4:00,21,5,,5.019,0,,,311.2657143,FALSE
1/21/2017 5:00,21,6,,5.154,0,,,317.17,FALSE
1/21/2017 6:00,21,7,58,6.101,0,23,8,350.5114286,FALSE
1/21/2017 7:00,21,8,,7.876,0.05,,,381.4557143,FALSE
1/21/2017 8:00,21,9,,9.152,0.91,,,377.0228571,FALSE
1/21/2017 9:00,21,10,50,9.874,1.45,27,8,379.2985714,FALSE
1/21/2017 10:00,21,11,,10.225,1.25,,,384.3557143,FALSE
1/21/2017 11:00,21,12,,10.311,1.79,,,385.7257143,FALSE
1/21/2017 12:00,21,13,69,10.202,0.86,29,4,389.4857143,FALSE
1/21/2017 13:00,21,14,,9.903,1.97,,,377.8928571,FALSE
1/21/2017 14:00,21,15,,9.378,2.52,,,378.9742857,FALSE
1/21/2017 15:00,21,16,67,8.7,0.75,27,4,391.3642857,FALSE
1/21/2017 16:00,21,17,,8.317,1.13,,,389.7671429,FALSE
1/21/2017 17:00,21,18,,8.007,0.35,,,390.8071429,FALSE
1/21/2017 18:00,21,19,71,7.647,0.15,0,0,387.9614286,FALSE
1/21/2017 19:00,21,20,,7.243,0,,,473.6928571,FALSE
1/21/2017 20:00,21,21,,6.852,0,,,473.3214286,FALSE
1/21/2017 21:00,21,22,76,6.45,0,0,0,460.9585714,FALSE
1/21/2017 22:00,21,23,,6.049,0,,,445.1214286,FALSE
1/21/2017 23:00,21,24,,5.63,0,,,390.6285714,FALSE
1/22/2017 0:00,22,1,76,5.176,0,0,0,354.1114286,TRUE
1/22/2017 1:00,22,2,,4.73,0,,,334.11,TRUE
1/22/2017 2:00,22,3,,4.334,0,,,326.4985714,TRUE
1/22/2017 3:00,22,4,74,4.001,0,0,0,316.5128571,TRUE
1/22/2017 4:00,22,5,,3.582,0,,,312.0514286,TRUE
1/22/2017 5:00,22,6,,3.174,0,,,316.9285714,TRUE
1/22/2017 6:00,22,7,60,3.572,0,25,6,340.16,TRUE
1/22/2017 7:00,22,8,,5.308,0.1,,,356.3442857,TRUE
1/22/2017 8:00,22,9,,6.865,0.73,,,348.1657143,TRUE
1/22/2017 9:00,22,10,49,8.103,1.44,29,8,335.4514286,TRUE
1/22/2017 10:00,22,11,,8.914,2.37,,,325.4242857,TRUE
1/22/2017 11:00,22,12,,9.375,2.6,,,324.5014286,TRUE
1/22/2017 12:00,22,13,70,9.552,2.18,34,4,323.1528571,TRUE
1/22/2017 13:00,22,14,,9.378,1.48,,,322.1371429,TRUE
1/22/2017 14:00,22,15,,8.179,1.07,,,329.6157143,TRUE
1/22/2017 15:00,22,16,80,6.074,1.23,0,0,332.5228571,TRUE
1/22/2017 16:00,22,17,,4.972,0.92,,,335.63,TRUE
1/22/2017 17:00,22,18,,4.427,0.39,,,342.2757143,TRUE
1/22/2017 18:00,22,19,84,4.015,0.08,0,0,351.4871429,TRUE
1/22/2017 19:00,22,20,,3.625,0,,,446.68,TRUE
1/22/2017 20:00,22,21,,3.261,0,,,453.7585714,TRUE
1/22/2017 21:00,22,22,72,3.018,0,0,0,452.7342857,TRUE
1/22/2017 22:00,22,23,,2.808,0,,,437.29,TRUE
1/22/2017 23:00,22,24,,2.643,0,,,388.7485714,TRUE
1/23/2017 0:00,23,1,90,2.533,0,7,4,343.1485714,FALSE
1/23/2017 1:00,23,2,,2.435,0,,,325.4757143,FALSE
1/23/2017 2:00,23,3,,2.354,0,,,318.0942857,FALSE
1/23/2017 3:00,23,4,88,2.278,0,7,4,308.9642857,FALSE
1/23/2017 4:00,23,5,,2.143,0,,,304.4642857,FALSE
1/23/2017 5:00,23,6,,2.037,0,,,312.0914286,FALSE
1/23/2017 6:00,23,7,56,2.937,0,27,4,352.2842857,FALSE
1/23/2017 7:00,23,8,,5.485,0.14,,,381.6085714,FALSE
1/23/2017 8:00,23,9,,7.753,0.93,,,371.4285714,FALSE
1/23/2017 9:00,23,10,54,9.263,1.79,25,6,360.3942857,FALSE
1/23/2017 10:00,23,11,,10.015,2.52,,,357.7657143,FALSE
1/23/2017 11:00,23,12,,10.361,2.88,,,362.1514286,FALSE
1/23/2017 12:00,23,13,62,10.446,2.24,27,4,367.0885714,FALSE
1/23/2017 13:00,23,14,,10.236,3.1,,,365.5985714,FALSE
1/23/2017 14:00,23,15,,9.128,2.27,,,371.5442857,FALSE
1/23/2017 15:00,23,16,77,7.456,0.86,0,0,378.63,FALSE
1/23/2017 16:00,23,17,,6.852,0.87,,,393.0271429,FALSE
1/23/2017 17:00,23,18,,6.717,0.36,,,397.1571429,FALSE
1/23/2017 18:00,23,19,85,6.541,0.08,0,0,395.7514286,FALSE
1/23/2017 19:00,23,20,,6.224,0,,,484.4285714,FALSE
1/23/2017 20:00,23,21,,6.011,0,,,489.3071429,FALSE
1/23/2017 21:00,23,22,88,5.969,0,0,0,480.9014286,FALSE
1/23/2017 22:00,23,23,,6.086,0,,,455.4514286,FALSE
1/23/2017 23:00,23,24,,6.328,0,,,399.19,FALSE
1/24/2017 0:00,24,1,93,6.423,0,0,0,350.3114286,FALSE
1/24/2017 1:00,24,2,,6.386,0,,,330.8571429,FALSE
1/24/2017 2:00,24,3,,6.311,0,,,325.49,FALSE
1/24/2017 3:00,24,4,67,6.27,0,9,4,315.3928571,FALSE
1/24/2017 4:00,24,5,,6.28,0,,,313.0328571,FALSE
1/24/2017 5:00,24,6,,6.342,0,,,318.3728571,FALSE
1/24/2017 6:00,24,7,55,7.67,0,27,4,354.8714286,FALSE
1/24/2017 7:00,24,8,,9.932,0.12,,,386.1385714,FALSE
1/24/2017 8:00,24,9,,11.205,0.36,,,378.9228571,FALSE
1/24/2017 9:00,24,10,54,12.077,1.49,27,6,364.55,FALSE
1/24/2017 10:00,24,11,,12.713,1.72,,,360.1757143,FALSE
1/24/2017 11:00,24,12,,13.087,3.1,,,361.7771429,FALSE
1/24/2017 12:00,24,13,69,13.175,3.02,27,4,372.7542857,FALSE
1/24/2017 13:00,24,14,,12.8,3.24,,,369.6414286,FALSE
1/24/2017 14:00,24,15,,11.826,2.85,,,372.8928571,FALSE
1/24/2017 15:00,24,16,77,11.15,1.78,0,0,384.09,FALSE
1/24/2017 16:00,24,17,,11.163,1.98,,,392.1914286,FALSE
1/24/2017 17:00,24,18,,11.306,0.92,,,402.1657143,FALSE
1/24/2017 18:00,24,19,85,11.366,0.15,0,0,395.6071429,FALSE
1/24/2017 19:00,24,20,,11.375,0,,,495.1914286,FALSE
1/24/2017 20:00,24,21,,11.407,0,,,491.53,FALSE
1/24/2017 21:00,24,22,91,11.473,0,9,4,479.5214286,FALSE
1/24/2017 22:00,24,23,,11.502,0,,,462.9671429,FALSE
1/24/2017 23:00,24,24,,11.434,0,,,406.5857143,FALSE
1/25/2017 0:00,25,1,93,11.389,0,0,0,360.6442857,FALSE
1/25/2017 1:00,25,2,,11.276,0,,,337.1728571,FALSE
1/25/2017 2:00,25,3,,11.139,0,,,328.87,FALSE
1/25/2017 3:00,25,4,69,10.996,0,27,4,319.8914286,FALSE
1/25/2017 4:00,25,5,,10.917,0,,,317.4371429,FALSE
1/25/2017 5:00,25,6,,10.885,0,,,325.6042857,FALSE
1/25/2017 6:00,25,7,48,11.502,0,27,4,366.7385714,FALSE
1/25/2017 7:00,25,8,,12.389,0.11,,,401.0785714,FALSE
1/25/2017 8:00,25,9,,13.112,0.35,,,390.24,FALSE
1/25/2017 9:00,25,10,49,13.786,0.77,0,0,378.2585714,FALSE
1/25/2017 10:00,25,11,,14.29,1.44,,,371.8685714,FALSE
1/25/2017 11:00,25,12,,14.45,1.68,,,374.0757143,FALSE
1/25/2017 12:00,25,13,53,14.208,2.45,29,4,377.6314286,FALSE
1/25/2017 13:00,25,14,,13.502,2.47,,,375.0271429,FALSE
1/25/2017 14:00,25,15,,12.655,1.16,,,376.9542857,FALSE
1/25/2017 15:00,25,16,69,12.182,1.42,0,0,390.6457143,FALSE
1/25/2017 16:00,25,17,,12.16,0.68,,,390.9685714,FALSE
1/25/2017 17:00,25,18,,12.168,0.37,,,402.3442857,FALSE
1/25/2017 18:00,25,19,73,12.026,0.08,0,0,399.4871429,FALSE
1/25/2017 19:00,25,20,,11.807,0,,,484.5857143,FALSE
1/25/2017 20:00,25,21,,11.415,0,,,478.5371429,FALSE
1/25/2017 21:00,25,22,91,10.93,0,0,0,469.1314286,FALSE
1/25/2017 22:00,25,23,,10.35,0,,,445.8728571,FALSE
1/25/2017 23:00,25,24,,9.87,0,,,397.1114286,FALSE
1/26/2017 0:00,26,1,78,9.401,0,0,0,353.2757143,TRUE
1/26/2017 1:00,26,2,,8.935,0,,,331.7442857,TRUE
1/26/2017 2:00,26,3,,8.418,0,,,320.5128571,TRUE
1/26/2017 3:00,26,4,71,8.01,0,0,0,317.27,TRUE
1/26/2017 4:00,26,5,,7.622,0,,,312.2242857,TRUE
1/26/2017 5:00,26,6,,7.233,0,,,319.3142857,TRUE
1/26/2017 6:00,26,7,48,8.01,0,25,4,346.2828571,TRUE
1/26/2017 7:00,26,8,,9.573,0.15,,,369.02,TRUE
1/26/2017 8:00,26,9,,10.759,1.17,,,365.7614286,TRUE
1/26/2017 9:00,26,10,47,11.533,1.72,18,4,357.2442857,TRUE
1/26/2017 10:00,26,11,,12.002,2.13,,,357.2385714,TRUE
1/26/2017 11:00,26,12,,12.254,1.88,,,355.1871429,TRUE
1/26/2017 12:00,26,13,62,12.251,1.72,23,6,357.1842857,TRUE
1/26/2017 13:00,26,14,,11.834,2.27,,,358.0942857,TRUE
1/26/2017 14:00,26,15,,10.143,2.92,,,358.07,TRUE
1/26/2017 15:00,26,16,72,8.531,2.52,0,0,365.5814286,TRUE
1/26/2017 16:00,26,17,,8.212,1.58,,,365.8142857,TRUE
1/26/2017 17:00,26,18,,8.297,0.76,,,369.6928571,TRUE
1/26/2017 18:00,26,19,74,8.359,0.1,0,0,378.2171429,TRUE
1/26/2017 19:00,26,20,,8.275,0,,,469.7057143,TRUE
1/26/2017 20:00,26,21,,8.158,0,,,468.9628571,TRUE
1/26/2017 21:00,26,22,78,8.05,0,0,0,462.2714286,TRUE
1/26/2017 22:00,26,23,,7.976,0,,,446.1,TRUE
1/26/2017 23:00,26,24,,7.876,0,,,395.1014286,TRUE
1/27/2017 0:00,27,1,78,7.634,0,0,0,352.5785714,FALSE
1/27/2017 1:00,27,2,,7.412,0,,,332.15,FALSE
1/27/2017 2:00,27,3,,7.235,0,,,325.66,FALSE
1/27/2017 3:00,27,4,70,7.06,0,23,8,316.1828571,FALSE
1/27/2017 4:00,27,5,,6.945,0,,,314.7214286,FALSE
1/27/2017 5:00,27,6,,6.863,0,,,322.9271429,FALSE
1/27/2017 6:00,27,7,52,7.11,0,32,6,363.2857143,FALSE
1/27/2017 7:00,27,8,,7.812,0.13,,,398.2685714,FALSE
1/27/2017 8:00,27,9,,8.576,0.47,,,393.4442857,FALSE
1/27/2017 9:00,27,10,53,8.953,1.01,32,8,382.3614286,FALSE
1/27/2017 10:00,27,11,,9.092,1.46,,,384.45,FALSE
1/27/2017 11:00,27,12,,9.087,2.1,,,392.54,FALSE
1/27/2017 12:00,27,13,66,8.954,2.38,32,8,393.0228571,FALSE
1/27/2017 13:00,27,14,,8.618,2.41,,,387.3942857,FALSE
1/27/2017 14:00,27,15,,7.853,1.02,,,389.3157143,FALSE
1/27/2017 15:00,27,16,69,6.907,0.77,23,4,386.32,FALSE
1/27/2017 16:00,27,17,,6.477,0.64,,,373.9671429,FALSE
1/27/2017 17:00,27,18,,6.121,0.37,,,379.8885714,FALSE
1/27/2017 18:00,27,19,74,5.678,0.08,0,0,375.8571429,FALSE
1/27/2017 19:00,27,20,,5.16,0,,,458.9371429,FALSE
1/27/2017 20:00,27,21,,4.568,0,,,470.6428571,FALSE
1/27/2017 21:00,27,22,84,3.995,0,0,0,460.1642857,FALSE
1/27/2017 22:00,27,23,,3.403,0,,,449.5242857,FALSE
1/27/2017 23:00,27,24,,2.735,0,,,395.1057143,FALSE
1/28/2017 0:00,28,1,81,2.292,0,0,0,354.3314286,FALSE
1/28/2017 1:00,28,2,,2.261,0,,,336.5157143,FALSE
1/28/2017 2:00,28,3,,2.551,0,,,328.6142857,FALSE
1/28/2017 3:00,28,4,77,2.9,0,32,6,321.1857143,FALSE
1/28/2017 4:00,28,5,,2.987,0,,,318.4914286,FALSE
1/28/2017 5:00,28,6,,2.795,0,,,324.6185714,FALSE
1/28/2017 6:00,28,7,58,3.115,0,27,6,361.54,FALSE
1/28/2017 7:00,28,8,,3.984,0.06,,,383.82,FALSE
1/28/2017 8:00,28,9,,4.822,0.38,,,376.3585714,FALSE
1/28/2017 9:00,28,10,56,5.363,0.61,25,4,370.4885714,FALSE
1/28/2017 10:00,28,11,,5.67,0.77,,,370.4185714,FALSE
1/28/2017 11:00,28,12,,5.912,1.31,,,374.3142857,FALSE
1/28/2017 12:00,28,13,67,5.917,1.64,27,4,378.55,FALSE
1/28/2017 13:00,28,14,,5.568,0.58,,,382.2357143,FALSE
1/28/2017 14:00,28,15,,4.264,1.86,,,385.7828571,FALSE
1/28/2017 15:00,28,16,83,1.907,1.73,0,0,390.7485714,FALSE
1/28/2017 16:00,28,17,,0.637,0.46,,,389.2257143,FALSE
1/28/2017 17:00,28,18,,-0.011,0.25,,,387.9757143,FALSE
1/28/2017 18:00,28,19,84,-0.394,0,0,0,383.1228571,FALSE
1/28/2017 19:00,28,20,,-0.694,0,,,464.4371429,FALSE
1/28/2017 20:00,28,21,,-0.988,1,,,473.2557143,FALSE
1/28/2017 21:00,28,22,77,-1.182,0,0,0,467.0585714,FALSE
1/28/2017 22:00,28,23,,-1.411,0,,,450.0642857,FALSE
1/28/2017 23:00,28,24,,-1.838,0,,,406.1214286,FALSE
1/29/2017 0:00,29,1,88,-2.371,0,0,0,358.1914286,TRUE
1/29/2017 1:00,29,2,,-2.795,0,,,339.02,TRUE
1/29/2017 2:00,29,3,,-2.959,0,,,322.2471429,TRUE
1/29/2017 3:00,29,4,76,-3.207,0,0,0,318.3528571,TRUE
1/29/2017 4:00,29,5,,-3.422,0,,,315.4985714,TRUE
1/29/2017 5:00,29,6,,-3.483,0,,,319.7971429,TRUE
1/29/2017 6:00,29,7,58,-2.328,0,29,6,343.6742857,TRUE
1/29/2017 7:00,29,8,,0.395,0.21,,,355.0342857,TRUE
1/29/2017 8:00,29,9,,2.659,1,,,343.5557143,TRUE
1/29/2017 9:00,29,10,58,4.302,1.81,29,10,331.1871429,TRUE
1/29/2017 10:00,29,11,,5.524,2.52,,,321.25,TRUE
1/29/2017 11:00,29,12,,6.33,2.93,,,324.4785714,TRUE
1/29/2017 12:00,29,13,68,6.78,3.37,32,8,327.1614286,TRUE
1/29/2017 13:00,29,14,,6.843,3.22,,,327.5228571,TRUE
1/29/2017 14:00,29,15,,6.004,3.04,,,337.17,TRUE
1/29/2017 15:00,29,16,75,4.311,2.51,0,0,343.1528571,TRUE
1/29/2017 16:00,29,17,,3.631,1.78,,,339.5385714,TRUE
1/29/2017 17:00,29,18,,3.482,0.82,,,344.1342857,TRUE
1/29/2017 18:00,29,19,83,3.598,0.18,34,6,356.34,TRUE
1/29/2017 19:00,29,20,,3.777,0,,,452.4614286,TRUE
1/29/2017 20:00,29,21,,3.828,0,,,464.5728571,TRUE
1/29/2017 21:00,29,22,86,3.678,0,14,4,468.0728571,TRUE
1/29/2017 22:00,29,23,,3.38,0,,,461.7128571,TRUE
1/29/2017 23:00,29,24,,3.076,0,,,413.7728571,TRUE
1/30/2017 0:00,30,1,90,2.752,0,9,4,372.0242857,FALSE
1/30/2017 1:00,30,2,,2.453,0,,,350.6328571,FALSE
1/30/2017 2:00,30,3,,2.28,0,,,340.6514286,FALSE
1/30/2017 3:00,30,4,80,2.193,0,0,0,327.9542857,FALSE
1/30/2017 4:00,30,5,,2.163,0,,,325.4485714,FALSE
1/30/2017 5:00,30,6,,2.16,0,,,333.1614286,FALSE
1/30/2017 6:00,30,7,66,3.515,0,27,4,372.8814286,FALSE
1/30/2017 7:00,30,8,,6.114,0.12,,,405.3314286,FALSE
1/30/2017 8:00,30,9,,8.267,0.69,,,389.2742857,FALSE
1/30/2017 9:00,30,10,60,9.958,1.4,25,6,370.9585714,FALSE
1/30/2017 10:00,30,11,,11.058,1.77,,,385.2714286,FALSE
1/30/2017 11:00,30,12,,11.716,2.62,,,388.8014286,FALSE
1/30/2017 12:00,30,13,69,11.99,3.36,29,8,392.1957143,FALSE
1/30/2017 13:00,30,14,,11.822,3.32,,,389.5085714,FALSE
1/30/2017 14:00,30,15,,10.389,2.39,,,399.3714286,FALSE
1/30/2017 15:00,30,16,76,8.243,2.45,0,0,412.3685714,FALSE
1/30/2017 16:00,30,17,,7.213,1.79,,,412.8371429,FALSE
1/30/2017 17:00,30,18,,6.685,0.74,,,419.2842857,FALSE
1/30/2017 18:00,30,19,85,6.49,0.08,0,0,412.0342857,FALSE
1/30/2017 19:00,30,20,,6.456,0,,,509.1014286,FALSE
1/30/2017 20:00,30,21,,6.454,0,,,511.9328571,FALSE
1/30/2017 21:00,30,22,87,6.313,0,7,6,490.9228571,FALSE
1/30/2017 22:00,30,23,,5.994,0,,,480.1457143,FALSE
1/30/2017 23:00,30,24,,5.665,0,,,439.1371429,FALSE
1/31/2017 0:00,31,1,89,5.42,0,0,0,390.9457143,FALSE
1/31/2017 1:00,31,2,,5.268,0,,,368.4928571,FALSE
1/31/2017 2:00,31,3,,5.186,0,,,356.5442857,FALSE
1/31/2017 3:00,31,4,80,5.185,0,11,4,345.6271429,FALSE
1/31/2017 4:00,31,5,,5.165,0,,,341.3542857,FALSE
1/31/2017 5:00,31,6,,5.182,0,,,348.2971429,FALSE
1/31/2017 6:00,31,7,61,6.789,0,27,6,388.46,FALSE
1/31/2017 7:00,31,8,,9.32,0.23,,,411.9928571,FALSE
1/31/2017 8:00,31,9,,11.322,0.9,,,392.2171429,FALSE
1/31/2017 9:00,31,10,56,12.79,1.61,29,8,375.8471429,FALSE
1/31/2017 10:00,31,11,,13.82,2.5,,,378.2142857,FALSE
1/31/2017 11:00,31,12,,14.418,3.08,,,381.34,FALSE
1/31/2017 12:00,31,13,66,14.631,3.38,29,8,391.3228571,FALSE
1/31/2017 13:00,31,14,,14.147,3.33,,,397.6542857,FALSE
1/31/2017 14:00,31,15,,12.457,3.07,,,384.0814286,FALSE
1/31/2017 15:00,31,16,78,10.284,2.42,32,6,409.3557143,FALSE
1/31/2017 16:00,31,17,,9.69,1.58,,,410.9128571,FALSE
1/31/2017 17:00,31,18,,9.408,0.81,,,417.1857143,FALSE
1/31/2017 18:00,31,19,87,9.215,0.16,0,0,412.2385714,FALSE
1/31/2017 19:00,31,20,,9.12,0,,,504.52,FALSE
1/31/2017 20:00,31,21,,9.07,0,,,510.4771429,FALSE
1/31/2017 21:00,31,22,86,8.954,0,0,0,501.4785714,FALSE
1/31/2017 22:00,31,23,,8.752,0,,,490.8257143,FALSE
1/31/2017 23:00,31,24,,8.634,0,,,441.6557143,FALSE
2/1/2017 0:00,32,1,87,8.533,0,0,0,390.82,FALSE
2/1/2017 1:00,32,2,,8.403,0,,,363.7228571,FALSE
2/1/2017 2:00,32,3,,8.206,0,,,353.5871429,FALSE
2/1/2017 3:00,32,4,75,8.018,0,7,4,344.9157143,FALSE
2/1/2017 4:00,32,5,,7.903,0,,,337.6842857,FALSE
2/1/2017 5:00,32,6,,7.98,0,,,345.9242857,FALSE
2/1/2017 6:00,32,7,52,9.88,0,25,6,385.4214286,FALSE
2/1/2017 7:00,32,8,,11.983,0.19,,,408.7857143,FALSE
2/1/2017 8:00,32,9,,13.705,0.92,,,392.6542857,FALSE
2/1/2017 9:00,32,10,51,15.378,1.77,27,8,379.7771429,FALSE
2/1/2017 10:00,32,11,,16.569,2.55,,,385.9914286,FALSE
